FECHA,HORA,CHO,CUT,FAC,LAA,MER,MON,MPA,PED,SAG,SFE,TLA
14/01/2019,18,0.315,0.646,0.543,0.505,-99,0.42,-99,0.481,0.519,0.507,-99
14/01/2019,19,0,0.052,0.051,0.046,-99,0.026,-99,0.031,0.04,0.045,-99
14/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
14/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
14/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
14/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
14/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
15/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
15/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
15/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
15/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
15/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
15/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
15/01/2019,7,0,0,0,0,-99,0,-99,0.002,0,0,-99
15/01/2019,8,0.13,0.116,0.11,0.112,-99,0.132,-99,0.145,0.107,0.125,-99
15/01/2019,9,0.69,0.754,0.672,0.659,-99,0.789,-99,0.718,0.673,0.738,-99
15/01/2019,10,1.543,1.728,1.458,1.435,-99,1.718,-99,1.589,1.515,1.699,-99
15/01/2019,11,2.427,2.8,2.31,2.323,-99,2.782,-99,2.508,2.536,2.56,-99
15/01/2019,12,3.067,3.589,2.901,3.022,-99,3.575,-99,3.163,3.298,3.209,-99
15/01/2019,13,3.195,3.551,3.079,3.013,-99,4.084,-99,3.289,3.394,3.075,-99
15/01/2019,14,3.234,2.903,3.023,2.713,-99,3.538,-99,3.215,2.929,3.005,-99
15/01/2019,15,2.26,3.184,3.052,2.569,-99,3.003,-99,2.915,2.968,2.83,-99
15/01/2019,16,1.907,2.731,2.252,1.588,-99,2.057,-99,1.861,2.135,1.893,-99
15/01/2019,17,1.121,1.515,1.245,0.785,-99,1.177,-99,0.933,1.258,1.223,-99
15/01/2019,18,0.37,0.551,0.427,0.408,-99,0.444,-99,0.366,0.43,0.41,-99
15/01/2019,19,0.007,0.046,0.042,0.042,-99,0.037,-99,0.023,0.035,0.026,-99
15/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
15/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
15/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
15/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
15/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
16/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
16/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
16/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
16/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
16/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
16/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
16/01/2019,7,0.007,0,0,0,-99,0.002,-99,0.009,0,0,-99
16/01/2019,8,0.118,0.117,0.108,0.103,-99,0.127,-99,0.082,0.103,0.094,-99
16/01/2019,9,0.649,0.762,0.65,0.676,-99,0.778,-99,0.689,0.707,0.769,-99
16/01/2019,10,1.393,1.694,1.477,1.473,-99,1.646,-99,1.617,1.553,1.684,-99
16/01/2019,11,2.12,2.552,2.299,2.132,-99,2.537,-99,2.517,2.323,2.561,-99
16/01/2019,12,2.453,3.217,2.84,2.96,-99,3.192,-99,3.21,2.789,3.19,-99
16/01/2019,13,2.768,4.102,3.138,3.137,-99,3.241,-99,3.474,3.002,3.414,-99
16/01/2019,14,2.699,3.966,3.095,3.125,-99,3.388,-99,3.25,3.201,3.264,-99
16/01/2019,15,1.792,3.151,2.479,2.482,-99,2.538,-99,2.569,2.326,2.723,-99
16/01/2019,16,1.404,2.335,1.768,1.758,-99,1.729,-99,1.84,1.796,1.933,-99
16/01/2019,17,1.072,1.551,1.023,1.031,-99,1.128,-99,1.054,1.088,1.121,-99
16/01/2019,18,0.375,0.584,0.457,0.489,-99,0.436,-99,0.438,0.5,0.51,-99
16/01/2019,19,0.016,0.045,0.049,0.044,-99,0.04,-99,0.048,0.026,0.047,-99
16/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
16/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
16/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
16/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
16/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
17/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
17/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
17/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
17/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
17/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
17/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
17/01/2019,7,0,0,0,0,-99,0.001,-99,0.005,0,0,-99
17/01/2019,8,0.081,0.103,0.072,0.073,-99,0.096,-99,0.077,0.087,0.08,-99
17/01/2019,9,0.615,0.553,0.595,0.552,-99,0.592,-99,0.634,0.535,0.709,-99
17/01/2019,10,1.434,1.813,1.484,1.423,-99,1.559,-99,1.608,1.492,1.731,-99
17/01/2019,11,2.258,2.382,2,1.817,-99,2.227,-99,2.18,2.016,2.158,-99
17/01/2019,12,2.702,2.808,2.415,2.36,-99,2.956,-99,2.605,2.678,2.723,-99
17/01/2019,13,1.989,3.299,2.556,2.421,-99,3.146,-99,2.572,2.912,2.63,-99
17/01/2019,14,2.159,3.428,2.488,2.473,-99,2.547,-99,2.793,3.003,2.522,-99
17/01/2019,15,1.245,3.116,2.187,1.688,-99,2.282,-99,2.232,2.432,1.871,-99
17/01/2019,16,1.296,2.399,1.745,1.123,-99,1.558,-99,1.534,1.474,1.376,-99
17/01/2019,17,0.915,1.358,1.027,0.664,-99,0.804,-99,0.847,1.025,0.869,-99
17/01/2019,18,0.338,0.444,0.398,0.36,-99,0.435,-99,0.407,0.377,0.391,-99
17/01/2019,19,0.014,0.044,0.043,0.038,-99,0.044,-99,0.031,0.023,0.037,-99
17/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
17/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
17/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
17/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
17/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
18/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
18/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
18/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
18/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
18/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
18/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
18/01/2019,7,0.001,0,0,0,-99,0,-99,0.007,0,0,-99
18/01/2019,8,0.121,0.096,0.098,0.097,-99,0.115,-99,0.148,0.108,0.123,-99
18/01/2019,9,0.665,0.595,0.632,0.59,-99,0.5,-99,0.688,0.607,0.757,-99
18/01/2019,10,1.516,1.634,1.398,1.568,-99,1.51,-99,1.701,1.777,1.766,-99
18/01/2019,11,2.283,2.787,2.3,2.486,-99,2.589,-99,2.683,2.548,2.729,-99
18/01/2019,12,3.109,3.723,2.956,3.174,-99,3.609,-99,3.004,3.438,2.836,-99
18/01/2019,13,2.983,3.471,2.569,2.799,-99,3.354,-99,3.238,3.101,2.964,-99
18/01/2019,14,3.552,2.975,3.196,3.132,-99,3.218,-99,3.066,3.42,2.356,-99
18/01/2019,15,3.158,2.853,1.731,2.992,-99,1.915,-99,2.099,2.228,2.212,-99
18/01/2019,16,1.842,2.199,1.002,1.549,-99,1.704,-99,1.402,1.76,1.814,-99
18/01/2019,17,1.271,0.8,1.322,0.961,-99,1.412,-99,1.001,0.341,1.07,-99
18/01/2019,18,0.429,0.297,0.416,0.428,-99,0.472,-99,0.423,0.208,0.594,-99
18/01/2019,19,0.013,0.01,0.038,0.035,-99,0.048,-99,0.05,0.003,0.055,-99
18/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
18/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
18/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
18/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
18/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
19/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
19/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
19/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
19/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
19/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
19/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
19/01/2019,7,0.002,0,0,0.001,-99,0.001,-99,0.003,0,0,-99
19/01/2019,8,0.123,0.11,0.117,0.118,-99,0.116,-99,0.157,0.107,0.137,-99
19/01/2019,9,0.629,0.765,0.723,0.685,-99,0.812,-99,0.761,0.739,0.824,-99
19/01/2019,10,1.568,1.975,1.735,1.626,-99,1.791,-99,1.696,1.569,1.905,-99
19/01/2019,11,2.075,3.228,2.693,2.423,-99,2.853,-99,2.764,2.759,2.966,-99
19/01/2019,12,2.951,4.11,3.332,2.627,-99,3.668,-99,3.374,3.449,3.569,-99
19/01/2019,13,3.297,4.353,3.417,2.891,-99,3.873,-99,3.076,3.718,3.246,-99
19/01/2019,14,2.803,3.326,2.888,2.66,-99,3.42,-99,3.096,3.253,3.127,-99
19/01/2019,15,2.183,2.699,2.334,2.328,-99,2.909,-99,2.417,2.815,2.384,-99
19/01/2019,16,1.828,2.067,1.979,1.753,-99,2.004,-99,1.743,1.979,1.941,-99
19/01/2019,17,0.85,1.434,1.296,1.191,-99,1.27,-99,1.048,1.251,1.192,-99
19/01/2019,18,0.347,0.651,0.568,0.559,-99,0.6,-99,0.479,0.592,0.549,-99
19/01/2019,19,0.017,0.057,0.053,0.048,-99,0.052,-99,0.042,0.042,0.052,-99
19/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
19/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
19/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
19/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
19/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
20/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
20/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
20/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
20/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
20/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
20/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
20/01/2019,7,0.001,0,0,0.001,-99,0.001,-99,0.011,0.001,0,-99
20/01/2019,8,0.081,0.052,0.075,0.058,-99,0.103,-99,0.115,0.075,0.072,-99
20/01/2019,9,0.441,0.361,0.492,0.346,-99,0.706,-99,0.668,0.556,0.562,-99
20/01/2019,10,0.973,0.96,1.225,1.402,-99,1.51,-99,1.695,1.727,1.925,-99
20/01/2019,11,2.057,2.75,2.835,2.763,-99,2.802,-99,2.919,2.905,2.96,-99
20/01/2019,12,3.178,3.921,3.691,3.693,-99,3.734,-99,3.748,3.805,3.786,-99
20/01/2019,13,3.454,4.797,4.009,3.964,-99,4.276,-99,4.148,4.161,4.11,-99
20/01/2019,14,3.424,4.627,3.923,3.902,-99,4.236,-99,4.129,4.065,4.061,-99
20/01/2019,15,3.071,4.048,3.393,3.389,-99,3.677,-99,3.641,3.566,3.501,-99
20/01/2019,16,2.318,3.104,2.589,2.565,-99,2.729,-99,2.68,2.677,2.617,-99
20/01/2019,17,1.302,1.924,1.547,1.478,-99,1.664,-99,1.578,1.577,1.566,-99
20/01/2019,18,0.415,0.666,0.612,0.552,-99,0.636,-99,0.614,0.584,0.629,-99
20/01/2019,19,0.013,0.066,0.067,0.062,-99,0.064,-99,0.055,0.052,0.068,-99
20/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
20/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
20/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
20/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
20/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
21/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
21/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
21/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
21/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
21/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
21/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
21/01/2019,7,0,0.001,0,0,-99,0.002,-99,0.001,0,0.001,-99
21/01/2019,8,0.138,0.13,0.121,0.123,-99,0.137,-99,0.152,0.115,0.142,-99
21/01/2019,9,0.739,0.844,0.758,0.77,-99,0.818,-99,0.766,0.748,0.905,-99
21/01/2019,10,1.651,1.976,1.66,1.744,-99,1.852,-99,1.857,1.769,1.964,-99
21/01/2019,11,2.584,3.123,2.656,2.76,-99,2.95,-99,2.852,2.789,2.905,-99
21/01/2019,12,3.165,3.995,3.422,3.399,-99,3.837,-99,3.587,3.549,3.506,-99
21/01/2019,13,3.487,4.489,3.644,3.766,-99,4.177,-99,3.899,3.984,3.885,-99
21/01/2019,14,3.454,4.471,3.525,3.54,-99,4.038,-99,3.776,3.917,3.795,-99
21/01/2019,15,3.094,3.993,3.022,3.137,-99,3.554,-99,3.149,3.282,3.045,-99
21/01/2019,16,2.323,2.9,2.303,2.3,-99,2.52,-99,2.251,2.462,2.057,-99
21/01/2019,17,1.251,1.671,1.362,1.307,-99,1.407,-99,1.268,1.439,1.225,-99
21/01/2019,18,0.413,0.606,0.511,0.511,-99,0.533,-99,0.517,0.539,0.556,-99
21/01/2019,19,0.005,0.063,0.061,0.056,-99,0.056,-99,0.044,0.05,0.065,-99
21/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
21/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
21/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
21/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
21/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
22/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
22/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
22/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
22/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
22/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
22/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
22/01/2019,7,0.003,0.001,0,0.001,-99,0.003,-99,0,0,0,-99
22/01/2019,8,0.137,0.117,0.118,0.117,-99,0.134,-99,0.151,0.11,0.138,-99
22/01/2019,9,0.742,0.784,0.751,0.713,-99,0.807,-99,0.759,0.718,0.848,-99
22/01/2019,10,1.651,1.822,1.669,1.658,-99,1.791,-99,1.881,1.738,1.968,-99
22/01/2019,11,2.544,2.831,2.607,2.668,-99,2.873,-99,2.902,2.846,2.954,-99
22/01/2019,12,3.357,3.632,3.291,3.385,-99,3.785,-99,3.669,3.602,3.726,-99
22/01/2019,13,3.78,4.255,3.842,3.719,-99,4.202,-99,4.027,3.966,3.794,-99
22/01/2019,14,3.743,3.871,3.583,3.776,-99,4.284,-99,3.891,3.937,3.781,-99
22/01/2019,15,3.286,3.088,2.964,3.188,-99,3.583,-99,3.371,3.434,3.294,-99
22/01/2019,16,2.539,2.393,2.274,2.302,-99,2.663,-99,2.56,2.472,2.619,-99
22/01/2019,17,1.519,1.421,1.576,1.389,-99,1.612,-99,1.585,1.398,1.538,-99
22/01/2019,18,0.49,0.546,0.61,0.562,-99,0.615,-99,0.611,0.544,0.619,-99
22/01/2019,19,0.014,0.058,0.072,0.065,-99,0.067,-99,0.062,0.056,0.072,-99
22/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
22/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
22/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
22/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
22/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
23/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
23/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
23/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
23/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
23/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
23/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
23/01/2019,7,0.002,0,0,0.001,-99,0.001,-99,0.004,0,0,-99
23/01/2019,8,0.136,0.134,0.129,0.131,-99,0.151,-99,0.166,0.121,0.147,-99
23/01/2019,9,0.779,0.885,0.815,0.798,-99,0.907,-99,0.779,0.78,0.941,-99
23/01/2019,10,1.8,2.096,1.865,1.823,-99,1.877,-99,1.911,1.841,2.003,-99
23/01/2019,11,2.682,3.219,2.86,2.901,-99,2.857,-99,2.886,2.953,2.791,-99
23/01/2019,12,3.439,4.051,3.362,3.587,-99,3.851,-99,3.609,3.755,3.571,-99
23/01/2019,13,3.788,4.135,3.693,3.862,-99,4.352,-99,3.961,4.086,4.196,-99
23/01/2019,14,3.667,4.423,3.505,3.555,-99,4.229,-99,4.01,3.744,4.119,-99
23/01/2019,15,3.105,3.893,2.66,2.995,-99,3.594,-99,3.579,2.917,3.502,-99
23/01/2019,16,1.99,2.196,2.355,1.904,-99,2.22,-99,2.019,2.026,2.401,-99
23/01/2019,17,0.971,1.23,1.483,1.144,-99,1.25,-99,1.235,1.195,1.437,-99
23/01/2019,18,0.412,0.566,0.573,0.416,-99,0.424,-99,0.557,0.24,0.509,-99
23/01/2019,19,0.003,0.064,0.054,0.039,-99,0.03,-99,0.042,0.038,0.067,-99
23/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
23/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
23/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
23/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
23/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
24/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
24/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
24/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
24/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
24/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
24/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
24/01/2019,7,0.001,0,0,0.001,-99,0.001,-99,0.01,0,0,-99
24/01/2019,8,0.13,0.124,0.115,0.117,-99,0.136,-99,0.158,0.112,0.136,-99
24/01/2019,9,0.732,0.832,0.74,0.759,-99,0.849,-99,0.761,0.747,0.866,-99
24/01/2019,10,1.767,1.911,1.632,1.701,-99,1.949,-99,1.907,1.766,1.995,-99
24/01/2019,11,2.711,2.968,2.544,2.631,-99,3.088,-99,2.798,2.863,3.029,-99
24/01/2019,12,3.41,3.411,3.374,3.384,-99,3.917,-99,3.611,3.696,3.705,-99
24/01/2019,13,3.751,3.855,4.147,3.771,-99,4.314,-99,4.17,4.099,4.062,-99
24/01/2019,14,3.642,3.527,4.066,4.096,-99,4.243,-99,3.999,3.997,4.144,-99
24/01/2019,15,3.103,3.232,3.379,3.543,-99,3.591,-99,3.561,3.604,3.459,-99
24/01/2019,16,1.834,2.753,1.901,2.176,-99,2.431,-99,2.209,2.579,2.657,-99
24/01/2019,17,1.047,2.072,1.45,1.244,-99,1.456,-99,1.708,0.626,1.666,-99
24/01/2019,18,0.511,0.815,0.614,0.597,-99,0.295,-99,0.688,0.314,0.685,-99
24/01/2019,19,0.003,0.082,0.083,0.07,-99,0.03,-99,0.075,0.045,0.081,-99
24/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
24/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
24/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
24/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
24/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
25/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
25/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
25/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
25/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
25/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
25/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
25/01/2019,7,0.004,0.001,0,0,-99,0,-99,0.012,0,0,-99
25/01/2019,8,0.133,0.123,0.122,0.118,-99,0.144,-99,0.162,0.114,0.143,-99
25/01/2019,9,0.728,0.805,0.758,0.721,-99,0.857,-99,0.767,0.738,0.914,-99
25/01/2019,10,1.647,1.874,1.664,-99,-99,1.931,-99,1.888,1.781,2.045,-99
25/01/2019,11,2.59,2.946,2.576,-99,-99,3.023,-99,2.915,2.868,3.012,-99
25/01/2019,12,3.347,3.678,3.306,-99,-99,3.765,-99,3.653,3.71,3.731,-99
25/01/2019,13,3.743,3.808,3.682,3.659,-99,4.198,-99,4.121,4.1,4.039,-99
25/01/2019,14,3.675,3.656,3.932,3.459,-99,4.121,-99,4.071,3.881,4.08,-99
25/01/2019,15,3.286,2.643,3.149,3.1,-99,3.563,-99,3.575,3.002,3.217,-99
25/01/2019,16,2.465,3.149,2.181,2.562,-99,2.33,-99,2.573,2.556,2.049,-99
25/01/2019,17,1.447,2.034,1.503,-99,-99,1.29,-99,1.511,1.549,1.588,-99
25/01/2019,18,0.508,0.804,0.638,-99,-99,0.62,-99,0.624,0.621,0.572,-99
25/01/2019,19,0.009,0.084,0.084,0.075,-99,0.075,-99,0.064,0.065,0.08,-99
25/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
25/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
25/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
25/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
25/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
26/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
26/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
26/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
26/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
26/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
26/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
26/01/2019,7,0.002,0.001,0,0,-99,0.001,-99,0.001,0,0,-99
26/01/2019,8,0.137,0.136,0.132,0.126,-99,0.149,-99,0.166,0.12,0.147,-99
26/01/2019,9,0.793,0.9,0.898,0.79,-99,0.875,-99,0.796,0.784,0.995,-99
26/01/2019,10,1.788,2.06,1.986,1.73,-99,1.957,-99,1.993,1.89,2.144,-99
26/01/2019,11,2.78,3.237,3.03,2.535,-99,3.184,-99,3.005,2.971,3.135,-99
26/01/2019,12,3.437,3.88,3.571,3.119,-99,3.94,-99,3.738,3.61,3.973,-99
26/01/2019,13,3.764,4.184,3.97,3.871,-99,4.334,-99,4.133,3.761,4.185,-99
26/01/2019,14,3.609,4.392,4.128,4.051,-99,4.149,-99,4.179,4.025,3.837,-99
26/01/2019,15,3.037,4.126,3.586,2.839,-99,3.614,-99,3.519,3.646,3.219,-99
26/01/2019,16,1.626,3.27,2.738,2.265,-99,2.363,-99,2.558,2.188,2.615,-99
26/01/2019,17,0.893,2.106,1.581,1.451,-99,1.64,-99,1.685,1.526,1.702,-99
26/01/2019,18,0.548,0.837,0.688,0.608,-99,0.592,-99,0.696,0.607,0.714,-99
26/01/2019,19,0.036,0.089,0.092,0.074,-99,0.08,-99,0.076,0.069,0.091,-99
26/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
26/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
26/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
26/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
26/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
27/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
27/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
27/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
27/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
27/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
27/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
27/01/2019,7,0.002,0,0,0,-99,0.001,-99,0.003,0,0,-99
27/01/2019,8,0.145,0.135,0.132,0.136,-99,0.15,-99,0.165,0.129,0.148,-99
27/01/2019,9,0.724,0.94,0.844,0.836,-99,0.874,-99,0.813,0.841,0.924,-99
27/01/2019,10,1.681,2.191,1.934,1.882,-99,1.963,-99,1.954,1.953,2.058,-99
27/01/2019,11,2.193,3.184,3.011,2.894,-99,2.864,-99,2.988,3.028,3.21,-99
27/01/2019,12,2.984,4.144,3.836,3.701,-99,3.926,-99,3.926,3.792,3.977,-99
27/01/2019,13,3.687,4.55,4.261,4.086,-99,4.216,-99,4.307,4.183,4.325,-99
27/01/2019,14,3.592,4.505,4.226,3.963,-99,4.329,-99,4.255,4.245,4.264,-99
27/01/2019,15,3.229,4.053,3.621,3.544,-99,3.408,-99,3.748,3.718,3.726,-99
27/01/2019,16,2.533,3.169,2.703,2.686,-99,2.898,-99,2.856,2.835,2.815,-99
27/01/2019,17,1.524,2.096,1.64,1.631,-99,1.781,-99,1.661,1.746,1.691,-99
27/01/2019,18,0.545,0.83,0.675,0.628,-99,0.727,-99,0.69,0.675,0.694,-99
27/01/2019,19,0.037,0.091,0.088,0.08,-99,0.088,-99,0.083,0.074,0.089,-99
27/01/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
27/01/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
27/01/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
27/01/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
27/01/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
28/01/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
28/01/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
28/01/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
28/01/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
28/01/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
28/01/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
28/01/2019,7,0.004,0,0,0.001,-99,0.001,-99,0.002,0,0.001,-99
28/01/2019,8,0.131,0.138,0.126,0.13,-99,0.157,-99,0.141,0.129,0.151,-99
28/01/2019,9,0.782,0.902,0.794,0.794,-99,0.917,-99,0.769,0.802,0.933,-99
28/01/2019,10,1.785,2.072,1.759,1.744,-99,1.948,-99,1.894,1.88,2.052,-99
28/01/2019,11,2.746,3.232,2.658,2.552,-99,3.099,-99,3.025,2.861,3.175,-99
28/01/2019,12,3.448,3.943,3.25,3.22,-99,3.932,-99,3.627,3.633,3.996,-99
